,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
1542,3560,14534,14534,14534,14534,14534,14534,14699,637,1431267020507652108,1431228240996274179,1630075624000.0,2021-08-27 10:47:04,-400,,@johnpavlovitz Nooooooooo! Not Trevor!  https://t.co/h6YkulHDkX,en,[],[],1266772279876366337,1266772279876366337,CelticGodess20,Angharad,5,10,https://twitter.com/CelticGodess20/status/1431267020507652108,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhw3cXIAIcu9z.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhw3cXIAIcu9z.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'johnpavlovitz', 'name': 'John Pavlovitz', 'id': '493714995'}]",,,,,Nooooooooo! Not Trevor!,True,3
1300,3318,13736,13736,13736,13736,13736,13736,13888,1831,1431244495086100482,1431244495086100482,1630070253000.0,2021-08-27 09:17:33,-400,,Marco Reus in the Mannschaft? Man I’m so happy for him he deserves it so much  https://t.co/dKMaoE5lOI,en,[],[],1393836305268805632,1393836305268805632,roro_fcb,Roro 🥖,5,9,https://twitter.com/roro_fcb/status/1431244495086100482,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNRzkWEAgrbIJ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNRzkWEAgrbIJ.jpg,False,2,0,0,,.gif,,,,,,,[],,,,,Marco Reus in the Mannschaft? Man I’m so happy for him he deserves it so much,False,16
9315,11333,39224,39224,39224,39224,39224,39224,39619,1444,1431449789099511811,1431104862293532673,1630119199000.0,2021-08-27 22:53:19,-400,,@Spotify @theestallion @BTS_twt We are streaming hard 🗣 Let's paint the world pink 💗 #BUTTERTHEEREMIX  https://t.co/u5wTTxFIWG,en,['buttertheeremix'],[],1412043766379151373,1412043766379151373,koofied7,kruthi⁷ 🧈 💗| d-4,5,22,https://twitter.com/koofied7/status/1431449789099511811,[],['https://pbs.twimg.com/tweet_video_thumb/E92H-yBVkAMRNv7.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H-yBVkAMRNv7.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Spotify', 'name': 'Spotify', 'id': '17230018'}, {'screen_name': 'theestallion', 'name': 'TINA SNOW', 'id': '104040220'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}]",,,,, twt We are streaming hard 🗣 Let's paint the world pink 💗 BUTTERTHEEREMIX,True,13
5803,7821,28104,28104,28104,28104,28104,28104,28406,250,1431373822553436166,1431368424232390656,1630101087000.0,2021-08-27 17:51:27,-400,,@GameSpot Hard pass.  https://t.co/8sCUPjXdWM,en,[],[],2245460094,2245460094,Zekrom69,Spider-Man,5,17,https://twitter.com/Zekrom69/status/1431373822553436166,[],['https://pbs.twimg.com/tweet_video_thumb/E91C5SXWUAMjSjW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C5SXWUAMjSjW.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'GameSpot', 'name': 'GameSpot', 'id': '7157132'}]",,,,,Hard pass.,True,2
10324,12342,42458,42458,42458,42458,42458,42458,42887,683,1431469150560563201,1431469150560563201,1630123815000.0,2021-08-28 00:10:15,-400,,Getting it done thank you from the the people who live and love on EARTH ONE .Not on cult 45  https://t.co/qpjElJQ4UC,en,[],[],1367536353106407426,1367536353106407426,ASHAMBER4,ASHLEY AMBER # resist,6,0,https://twitter.com/ASHAMBER4/status/1431469150560563201,[],['https://pbs.twimg.com/tweet_video_thumb/E92Y2INXoAIZx9b.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92Y2INXoAIZx9b.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,Getting it done thank you from the the people who live and love on EARTH ONE .Not on cult 45,False,20
6665,8683,30856,30856,30856,30856,30856,30856,31183,1024,1431379747049811972,1431378280326778882,1630102500000.0,2021-08-27 18:15:00,-400,,@KOLCHAN8 Suuuuure they did  https://t.co/ilFTnITXqR,en,[],[],1397776384685182978,1397776384685182978,goodegames,Goode,5,18,https://twitter.com/goodegames/status/1431379747049811972,[],['https://pbs.twimg.com/tweet_video_thumb/E91ISn9XoAQKfTx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91ISn9XoAQKfTx.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'KOLCHAN8', 'name': 'KOLSAN \uea00', 'id': '1314660740062683136'}]",,,,,Suuuuure they did,True,3
8615,10633,36950,36950,36950,36950,36950,36950,37332,1157,1431434994828800001,1431424892625465351,1630115672000.0,2021-08-27 21:54:32,-400,,@AnAntLife So true!  https://t.co/6T2F4iOh7j,en,[],[],1318436626163396608,1318436626163396608,madeofmal,Mal,5,21,https://twitter.com/madeofmal/status/1431434994828800001,[],['https://pbs.twimg.com/tweet_video_thumb/E916iOTVUAAerQU.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916iOTVUAAerQU.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'AnAntLife', 'name': 'Anthony', 'id': '81873107'}]",,,,,So true!,True,2
10241,12259,42195,42195,42195,42195,42195,42195,42618,414,1431469204922896393,1431453965758119937,1630123828000.0,2021-08-28 00:10:28,-400,,@JoshuaPollard One of the worst nights of my life was sitting in pouring rain in the mud logging a dry hole when Nellie can’t catch a fly ball  https://t.co/a8ZbxcBela,en,[],[],767837644923424768,767837644923424768,StatfactsOrg,BarryB,6,0,https://twitter.com/StatfactsOrg/status/1431469204922896393,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZptgXEAQca8X.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZptgXEAQca8X.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'JoshuaPollard', 'name': 'Joshua Pollard', 'id': '1194821115648061440'}]",,,,,One of the worst nights of my life was sitting in pouring rain in the mud logging a dry hole when Nellie can’t catch a fly ball,True,27
11083,13101,44885,44885,44885,44885,44885,44885,45339,1135,1431481649636642816,1431473627707281411,1630126795000.0,2021-08-28 00:59:55,-400,,@jayismysoul8 Done all ^^ Thank you for hosting this GA. My bias is jake ❤️‍🔥  https://t.co/gaAfUGs6Pl,en,[],[],860102713484353536,860102713484353536,fxtxn0101,🦁,6,0,https://twitter.com/fxtxn0101/status/1431481649636642816,[],['https://pbs.twimg.com/tweet_video_thumb/E92k-AUVQAIGKL1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k-AUVQAIGKL1.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'jayismysoul8', 'name': '.', 'id': '1385507640168517633'}]",,,,,Done all ^^ Thank you for hosting this GA. My bias is jake ❤️‍🔥,True,14
3936,5954,22360,22360,22360,22360,22360,22360,22605,487,1431319521864921088,1431291485253738496,1630088141000.0,2021-08-27 14:15:41,-400,,@Delta5by5Dawn Interesting.  https://t.co/0jn7X5IRwN,en,[],[],1058529519173337088,1058529519173337088,Here4Trump_,𝒫𝒽𝒶𝑒𝒹𝓇𝓊𝓈 🙏🏻🇺🇸,5,14,https://twitter.com/Here4Trump_/status/1431319521864921088,[],['https://pbs.twimg.com/tweet_video_thumb/E90RhBgWQAA9mYu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RhBgWQAA9mYu.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Delta5by5Dawn', 'name': 'Delta5by5Dawn🇺🇸', 'id': '1045105184492474368'}]",,,,,Interesting.,True,1
7479,9497,33505,33505,33505,33505,33505,33505,33849,1688,1431403774980075521,1431403774980075521,1630108228000.0,2021-08-27 19:50:28,-400,,I was heartbroken after the referendum result. Holy smoke we were leaving Europe. I thought things were going to be bad. My son needed freedom of movement to work. I loved all that Europe meant to me!! I didn’t think that things would be this bad….  https://t.co/akLDL3uVdO,en,[],[],1258884036577157123,1258884036577157123,sharron_honey,Sharron-lee Honey 🔶,5,19,https://twitter.com/sharron_honey/status/1431403774980075521,[],['https://pbs.twimg.com/tweet_video_thumb/E91eJEJWUAQqrTp.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eJEJWUAQqrTp.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,I was heartbroken after the referendum result. Holy smoke we were leaving Europe. I thought things were going to be bad. My son needed freedom of movement to work. I loved all that Europe meant to me!! I didn’t think that things would be this bad….,False,46
12502,14520,49500,49500,49500,49500,49500,49500,50010,1791,1431516370974363648,1431516370974363648,1630135073000.0,2021-08-28 03:17:53,-400,,Finn Balor needs to dip on @WWE ASAP!!! #AEW  https://t.co/pzAII47kPk,en,['aew'],[],1331705899056984064,1331705899056984064,Jonnybegoodv1,Jon,6,3,https://twitter.com/Jonnybegoodv1/status/1431516370974363648,[],['https://pbs.twimg.com/tweet_video_thumb/E93Ei3JVcAMwAla.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93Ei3JVcAMwAla.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Finn Balor needs to dip on ASAP!!! AEW,False,8
2662,4680,18213,18213,18213,18213,18213,18213,18423,334,1431287885358059523,1431287885358059523,1630080598000.0,2021-08-27 12:09:58,-400,,Every centre-back in the Premier League who doesn't play for United:  https://t.co/j10u87kIPf,en,[],[],2609742954,2609742954,edward_a_james,Edward 'Hamez' (for now),5,12,https://twitter.com/edward_a_james/status/1431287885358059523,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0vaTXEAYz4n6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0vaTXEAYz4n6.jpg,False,0,0,0,https://twitter.com/ManUtd/status/1431283208889544707,.gif,,,,,,,[],,,,,Every centre-back in the Premier League who doesn't play for United:,False,11
10469,12487,42945,42945,42945,42945,42945,42945,43379,1175,1431469060827631617,1431466461881581569,1630123794000.0,2021-08-28 00:09:54,-400,,@bourgeoisalien When was The New Deal enacted?  https://t.co/NdmOytyF32,en,[],[],1333614504769445888,1333614504769445888,UnclutchPearls,UnclutchUrPearls,6,0,https://twitter.com/UnclutchPearls/status/1431469060827631617,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZhUqWEAEQRfB.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZhUqWEAEQRfB.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'bourgeoisalien', 'name': 'beth, an alien 👽', 'id': '2396910715'}]",,,,,When was The New Deal enacted?,True,6
3174,5192,19826,19826,19826,19826,19826,19826,20050,1961,1431287766017523714,1431287766017523714,1630080570000.0,2021-08-27 12:09:30,-400,,#lifebythesea INCREDIBLE AMAZING A BOP A BANGER FUCK YES  https://t.co/xqtXn5rYlQ,en,['lifebythesea'],[],1103041201979170818,1103041201979170818,vilburlvr,BEE. red rabbits 🌊🌅,5,12,https://twitter.com/vilburlvr/status/1431287766017523714,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0oRHXMAY4Pas.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0oRHXMAY4Pas.jpg,False,2,0,0,,.gif,,,,,,,[],,,,,lifebythesea INCREDIBLE AMAZING A BOP A BANGER FUCK YES,False,9
1910,3928,15731,15731,15731,15731,15731,15731,15905,1843,1431266910721695750,1431266531208568833,1630075597000.0,2021-08-27 10:46:37,-400,,"@iTabindakhan @MsAartByHeart @CevanssPrincess @Shrabani22 @Sarah_Rachele @SalazarCristy83 @Chiai3Chiaiese @NatalieGum1 @IlinaKabra @Lindatincher7 @PeachyKeenBean7 @reieacevans @sa_nat_scarlett @flaminhotcevans @cevansstorm @ChrisEvansForum @ItalyChrisEvans @Karo_Evans @_CaptainRogersx @Christi65694111 @ChrisEvansPics_ @CEvansReacts He's such a cute human. Thank you for the tag, bby.  https://t.co/r3nQAT91nV",en,[],[],1279403782217117696,1279403782217117696,shaywrites__,🪶 hillshay saw bw x3 🪶,5,10,https://twitter.com/shaywrites__/status/1431266910721695750,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhqmVXoAYAsF8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhqmVXoAYAsF8.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'iTabindakhan', 'name': 'Tabinda.K', 'id': '1277371348709511170'}, {'screen_name': 'MsAartByHeart', 'name': '✨Fabulous!✨', 'id': '705185384'}, {'screen_name': 'CevanssPrincess', 'name': '\u200e⍟ Sarah \u200e⍟💙🐶', 'id': '1291459373559144453'}, {'screen_name': 'Shrabani22', 'name': 'Shrabani Mondal', 'id': '1137282742775795712'}, {'screen_name': 'Sarah_Rachele', 'name': 'Sarah_Rachele', 'id': '174978076'}, {'screen_name': 'SalazarCristy83', 'name': 'Christie Evans💕 Bring @STARFLEET1983 back, please', 'id': '1249068298282688517'}, {'screen_name': 'Chiai3Chiaiese', 'name': 'Cevans_it 🇮🇹✪', 'id': '1290329205247541249'}, {'screen_name': 'NatalieGum1', 'name': 'stay simple for chris Evans', 'id': '1331655575596371970'}, {'screen_name': 'IlinaKabra', 'name': 'Ilina Kabra', 'id': '1201782758302998528'}, {'screen_name': 'Lindatincher7', 'name': 'Lindatincher', 'id': '1139878435738804224'}, {'screen_name': 'PeachyKeenBean7', 'name': '🍑Miz Peachy Keen🍑Thoroughly Moderna💉', 'id': '828070591987118080'}, {'screen_name': 'reieacevans', 'name': 'Reiea', 'id': '1267505433557647365'}, {'screen_name': 'sa_nat_scarlett', 'name': 'saNat', 'id': '98132247'}, {'screen_name': 'flaminhotcevans', 'name': 'mads', 'id': '1864102063'}, {'screen_name': 'cevansstorm', 'name': 'vannie ✨', 'id': '952554887279083520'}, {'screen_name': 'ChrisEvansForum', 'name': 'Chris Evans Forum - Fansite 🎬🧢', 'id': '833787018161315842'}, {'screen_name': 'ItalyChrisEvans', 'name': 'Chris Evans Italian fans', 'id': '960606492'}, {'screen_name': 'Karo_Evans', 'name': 'Karo ❤s Chris', 'id': '619311927'}, {'screen_name': '_CaptainRogersx', 'name': 'Chris Evans Forever 🥺', 'id': '1272603708422062080'}, {'screen_name': 'Christi65694111', 'name': 'yanny💎christiana💎', 'id': '1246765356917510144'}, {'screen_name': 'ChrisEvansPics_', 'name': 'Chris Evans Pics 😜', 'id': '1166385071022063616'}, {'screen_name': 'CEvansReacts', 'name': 'ChrisEvans Reactions', 'id': '3697284854'}]",,,,," Rachele  nat scarlett  Evans   He's such a cute human. Thank you for the tag, bby.",True,15
